,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
228,65,Private,225999,Assoc-voc,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,41145,2217,54,Dominican-Republic
229,23,Private,111036,Assoc-acdm,10,Divorced,Prof-specialty,Wife,Other,Female,1961,199,60,England
230,43,State-gov,49259,Bachelors,1,Never-married,Other-service,Not-in-family,Black,Female,8419,2003,56,Taiwan
231,59,Private,132105,Some-college,10,Never-married,Adm-clerical,Wife,Other,Female,32457,4254,50,Hungary
232,64,Private,217394,Assoc-acdm,18,Divorced,Other-service,Wife,Asian-Pac-Islander,Female,9924,3595,41,Ecuador
233,42,Federal-gov,162869,Masters,8,Never-married,Adm-clerical,Not-in-family,White,Female,39556,4374,41,Portugal
234,22,Private,165660,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,19034,2126,33,Honduras
235,33,Private,368729,7th-8th,17,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,16051,4328,33,France
236,86,Private,108935,Some-college,11,Married-civ-spouse,Sales,Not-in-family,Black,Female,27521,4339,45,Jamaica
237,27,Private,293052,Bachelors,10,Married-civ-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,11128,2959,37,Honduras
238,19,Private,285639,HS-grad,16,Widowed,Tech-support,Not-in-family,Other,Female,30813,4042,32,Holand-Netherlands
239,84,Private,248983,Bachelors,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,3894,41,Haiti
240,50,Local-gov,131687,HS-grad,2,Never-married,Sales,Unmarried,White,Female,2477,1643,9,Canada
241,24,Private,199581,Some-college,16,Divorced,Prof-specialty,Not-in-family,Other,Female,38381,3369,42,Jamaica
242,36,Private,143079,Bachelors,18,Married-civ-spouse,Exec-managerial,Own-child,White,Female,7349,1166,27,Puerto-Rico
243,42,Federal-gov,162285,Bachelors,9,Never-married,Sales,Own-child,White,Female,3030,3656,48,Nicaragua
244,89,Private,127095,Some-college,8,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,25128,1299,60,Dominican-Republic
245,71,Private,244315,Some-college,11,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,19553,2539,32,Hungary
246,58,Private,302830,Bachelors,16,Never-married,Adm-clerical,Not-in-family,Black,Female,4852,1780,40,Cambodia
247,70,Private,357781,Bachelors,14,Never-married,Adm-clerical,Own-child,Black,Female,39684,1970,42,Hong
248,45,Private,282071,HS-grad,2,Married-civ-spouse,Other-service,Not-in-family,Other,Female,11077,4514,32,Dominican-Republic
249,86,Private,197939,12th,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,19883,863,47,Italy
250,82,Private,164497,HS-grad,13,Widowed,Prof-specialty,Own-child,Other,Female,10617,857,36,Haiti
251,63,Self-emp-inc,16773,HS-grad,12,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,31500,1853,34,Philippines
252,88,Private,166387,Bachelors,13,Divorced,Sales,Not-in-family,Other,Female,23546,1490,41,Haiti
253,88,Private,61939,Bachelors,8,Divorced,Tech-support,Unmarried,Other,Female,35348,2691,91,Ecuador
254,82,Private,269132,Some-college,4,Divorced,Other-service,Own-child,Black,Female,12951,2721,65,Haiti
255,44,Self-emp-not-inc,83570,10th,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,34483,1722,44,Vietnam
256,84,Private,267914,HS-grad,8,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,6116,3806,7,Taiwan
257,41,State-gov,251625,Some-college,4,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,17249,2894,20,Mexico
258,79,Private,38302,HS-grad,3,Never-married,Tech-support,Wife,White,Female,35668,2661,13,Cambodia
259,55,Private,233637,Some-college,8,Separated,Other-service,Other-relative,White,Female,10165,297,35,Vietnam
260,62,Private,261795,Bachelors,8,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,38998,548,57,China
261,68,Private,112324,HS-grad,2,Never-married,Tech-support,Not-in-family,Other,Female,3228,3450,59,South
262,48,Private,137933,Some-college,8,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Female,26184,2202,58,Taiwan
263,66,Private,269171,Bachelors,11,Never-married,Adm-clerical,Unmarried,Black,Female,31561,4386,19,Germany
264,65,Private,189468,10th,8,Never-married,Prof-specialty,Not-in-family,Other,Female,30315,2149,43,Trinadad&Tobago
265,47,Private,368038,Some-college,13,Never-married,Adm-clerical,Not-in-family,Black,Female,8783,2047,49,Vietnam
266,89,Private,251578,HS-grad,17,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,27711,1437,33,Cambodia
267,49,Private,150003,7th-8th,10,Never-married,Prof-specialty,Not-in-family,Other,Female,15203,219,46,France
268,81,Private,131200,12th,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,23585,877,45,Hong
269,58,Private,182638,HS-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,26144,462,26,Hungary
270,72,State-gov,94868,11th,17,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,15091,1698,31,France
271,24,Self-emp-inc,15265,7th-8th,7,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,37024,2519,58,France
272,25,Private,199024,Assoc-acdm,15,Divorced,Exec-managerial,Unmarried,Black,Female,35247,2568,52,Greece
273,60,Private,25553,HS-grad,19,Divorced,Sales,Not-in-family,Other,Female,40239,2786,44,Scotland
274,73,Private,148383,Bachelors,11,Never-married,Machine-op-inspct,Own-child,Black,Female,16050,2550,42,Nicaragua
275,57,Private,198919,Some-college,11,Never-married,Adm-clerical,Not-in-family,Black,Female,156,915,51,Hong
276,63,Private,26459,HS-grad,10,Never-married,Exec-managerial,Not-in-family,Black,Female,19421,4008,33,Vietnam
277,42,Local-gov,270515,Bachelors,10,Divorced,Handlers-cleaners,Wife,Black,Female,25002,2575,41,Haiti
278,31,Private,21834,Doctorate,11,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,27574,263,58,Poland
279,81,Private,115399,HS-grad,10,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,5261,4268,48,Canada
280,35,Private,144086,10th,10,Never-married,Exec-managerial,Not-in-family,White,Female,9724,3002,34,Ireland
281,36,Private,88960,Bachelors,15,Divorced,Priv-house-serv,Wife,White,Female,0,3883,38,Holand-Netherlands
282,38,Private,77111,HS-grad,11,Divorced,Protective-serv,Wife,White,Female,11843,1067,40,Hungary
283,90,Local-gov,193327,Some-college,16,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,31490,2003,60,Germany
284,18,Private,110491,HS-grad,8,Married-civ-spouse,Sales,Own-child,Amer-Indian-Eskimo,Female,18077,1664,37,Haiti
285,87,Private,137689,HS-grad,10,Never-married,Exec-managerial,Unmarried,White,Female,15598,2660,44,Cambodia
286,75,Private,210828,HS-grad,11,Never-married,Adm-clerical,Own-child,White,Female,39950,1942,40,Japan
287,70,Private,165828,Bachelors,12,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,Female,20913,2311,37,Ireland
288,72,Private,222819,Assoc-acdm,12,Divorced,Other-service,Not-in-family,Black,Female,39271,3444,44,Cambodia
289,30,Self-emp-not-inc,171863,Bachelors,10,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,35968,2414,16,Italy
290,43,Local-gov,143998,1st-4th,13,Never-married,Transport-moving,Not-in-family,Black,Female,20471,2888,34,Iran
291,43,Private,55126,HS-grad,11,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,17384,3705,68,Yugoslavia
292,72,Private,170516,HS-grad,11,Divorced,Prof-specialty,Unmarried,Other,Female,9648,1408,40,Japan
293,75,Private,194023,Some-college,10,Divorced,Sales,Unmarried,White,Female,670,3490,41,Japan
294,30,Local-gov,109299,HS-grad,10,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Female,10285,2000,32,Cambodia
295,53,Private,187992,Some-college,14,Divorced,Sales,Not-in-family,White,Female,22606,166,36,Honduras
296,43,Self-emp-inc,82639,HS-grad,11,Never-married,Tech-support,Wife,Black,Female,10812,2772,22,Cambodia
297,66,State-gov,133511,HS-grad,11,Divorced,Adm-clerical,Not-in-family,Black,Female,7640,2131,43,Puerto-Rico
298,84,Private,38804,Some-college,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,29169,3967,36,Yugoslavia
299,22,Private,170478,Bachelors,9,Never-married,Sales,Not-in-family,White,Female,1455,4132,41,Holand-Netherlands
300,59,Private,160620,Assoc-voc,7,Never-married,Other-service,Not-in-family,Other,Female,33304,2595,41,France
301,42,Private,329144,Some-college,9,Widowed,Sales,Unmarried,Other,Female,20589,236,33,Nicaragua
302,32,Private,70244,Bachelors,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,19323,40,45,Ireland
303,39,State-gov,80506,Some-college,11,Never-married,Other-service,Unmarried,Other,Female,37720,2332,32,Columbia
304,61,Private,129286,Assoc-voc,10,Widowed,Prof-specialty,Own-child,Black,Female,14837,633,47,Vietnam
305,82,Private,182134,12th,9,Never-married,Exec-managerial,Not-in-family,Other,Female,620,1881,44,Guatemala
306,32,Private,291882,Some-college,5,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,19913,3783,38,United-States
307,39,Private,239053,Bachelors,8,Never-married,Exec-managerial,Own-child,White,Female,23979,990,43,Outlying-US(Guam-USVI-etc)
308,66,Private,232200,HS-grad,19,Divorced,Exec-managerial,Own-child,White,Female,23417,284,32,Cambodia
309,88,Private,26205,Some-college,11,Never-married,Handlers-cleaners,Own-child,White,Female,15952,2711,47,Yugoslavia
310,81,Private,131295,HS-grad,19,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,2969,3609,6,El-Salvador
311,57,Private,28971,Bachelors,6,Never-married,Adm-clerical,Unmarried,Black,Female,17423,2784,9,Nicaragua
312,73,Private,351844,HS-grad,10,Never-married,Exec-managerial,Own-child,Black,Female,1142,4068,46,Laos
313,63,Private,17091,Some-college,13,Divorced,Other-service,Not-in-family,White,Female,0,4140,41,United-States
314,80,Private,108412,HS-grad,9,Never-married,Other-service,Wife,Other,Female,29903,4052,38,Taiwan
315,86,Private,140298,Some-college,2,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,27784,2407,44,United-States
316,76,Self-emp-not-inc,210443,Doctorate,4,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Female,38570,2240,45,China
317,85,Private,280637,10th,9,Never-married,Adm-clerical,Not-in-family,Other,Female,23055,1217,37,Trinadad&Tobago
318,33,State-gov,255961,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,19099,0,34,India
319,87,Private,81941,Some-college,11,Never-married,Tech-support,Own-child,Black,Female,38649,450,32,China
320,66,Private,55187,HS-grad,12,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,27701,4155,36,Columbia
321,43,Private,183749,Some-college,16,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,1054,967,52,Puerto-Rico
322,39,Private,197571,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2719,803,56,Italy
323,47,Private,145127,12th,10,Separated,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,4190,2036,37,Cuba
324,39,Private,39731,HS-grad,15,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,15731,833,40,Puerto-Rico
325,52,Private,45994,Bachelors,11,Divorced,Adm-clerical,Not-in-family,White,Female,5359,3040,38,Canada
326,57,Private,135154,Some-college,18,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2272,841,41,Trinadad&Tobago
327,50,Private,204907,Some-college,9,Separated,Sales,Unmarried,Other,Female,18221,4318,54,Greece
328,62,Private,49239,Bachelors,8,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,20698,1960,36,Guatemala
329,44,Private,112914,HS-grad,7,Never-married,Other-service,Unmarried,White,Female,6983,3527,58,Cuba
330,49,Private,83023,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,Other,Female,0,1643,36,Scotland
331,33,State-gov,205649,Bachelors,11,Divorced,Prof-specialty,Own-child,White,Female,28537,3467,28,Columbia
332,55,Private,136649,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,29685,3357,47,Outlying-US(Guam-USVI-etc)
333,70,State-gov,51286,Some-college,15,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,34994,3178,53,Hong
334,29,Private,332674,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,21606,440,49,Yugoslavia
335,49,Private,157082,Masters,3,Never-married,Other-service,Not-in-family,Black,Female,27125,3036,46,Honduras
336,55,Private,361725,Assoc-acdm,11,Divorced,Other-service,Wife,Other,Female,38268,1314,32,Mexico
337,24,Private,177362,Some-college,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,22060,2308,33,Cuba
338,73,Private,211338,Bachelors,16,Never-married,Tech-support,Not-in-family,Black,Female,37078,2540,39,El-Salvador
339,66,Private,122038,Some-college,9,Separated,Handlers-cleaners,Not-in-family,Other,Female,10817,2057,42,Thailand
340,75,Private,76207,HS-grad,8,Never-married,Other-service,Wife,White,Female,17901,2703,36,El-Salvador
341,26,State-gov,83392,HS-grad,11,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Female,26504,2455,42,Yugoslavia
342,18,Private,234880,Some-college,8,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,219,2962,57,Germany
343,28,Private,299932,HS-grad,10,Never-married,Adm-clerical,Wife,Other,Female,33459,2373,42,Canada
344,63,Private,33532,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,Other,Female,39661,3367,26,Thailand
345,66,Local-gov,183434,Some-college,11,Separated,Prof-specialty,Other-relative,Other,Female,35816,2750,33,Cambodia
346,47,Private,137269,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,29325,2536,33,Hungary
347,61,Private,31283,7th-8th,11,Never-married,Other-service,Wife,Black,Female,32623,3942,37,India
348,39,Self-emp-not-inc,244722,Bachelors,9,Divorced,Prof-specialty,Unmarried,White,Female,0,2144,47,United-States
349,26,Local-gov,89655,Some-college,9,Never-married,Exec-managerial,Own-child,White,Female,30302,3877,41,England
350,87,Private,196837,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,18489,3906,42,Hungary
351,42,Private,274899,7th-8th,19,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,12693,1551,34,Peru
352,60,Local-gov,39669,Some-college,10,Never-married,Farming-fishing,Other-relative,Other,Female,29850,568,41,Jamaica
353,49,Private,53070,Bachelors,10,Never-married,Machine-op-inspct,Own-child,White,Female,30661,986,24,Laos
354,74,Private,182598,Bachelors,9,Never-married,Adm-clerical,Wife,Black,Female,29038,3051,42,Holand-Netherlands
355,84,Private,195180,Some-college,3,Divorced,Machine-op-inspct,Not-in-family,Black,Female,25231,1656,46,Nicaragua
356,88,Private,123454,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,6909,520,36,South
357,53,Self-emp-inc,167590,HS-grad,12,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,19281,346,42,Ecuador
358,19,Private,295918,Some-college,10,Never-married,Craft-repair,Wife,Black,Female,24324,3652,42,Haiti
359,79,Local-gov,124363,Assoc-voc,9,Never-married,Sales,Not-in-family,Black,Female,27306,4233,4,Scotland
360,90,Private,167435,Bachelors,9,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,9970,2346,43,El-Salvador
361,50,Private,195059,11th,9,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,9194,2594,33,Honduras
362,64,Private,386127,HS-grad,6,Separated,Prof-specialty,Wife,Other,Female,30435,1307,37,Hong
363,32,Private,234777,Some-college,3,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,7660,831,38,Taiwan
364,83,Private,100434,Some-college,10,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,27455,4303,43,Iran
365,28,Local-gov,64926,11th,18,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,10348,2900,50,Puerto-Rico
366,53,Local-gov,148767,Bachelors,11,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,10325,768,7,Peru
367,21,Private,184201,Bachelors,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,3044,4516,33,Thailand
368,60,Private,25208,HS-grad,13,Never-married,Sales,Wife,Amer-Indian-Eskimo,Female,30116,3028,43,Cuba
369,41,Private,94341,Assoc-acdm,16,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,7071,693,37,Poland
370,72,Self-emp-not-inc,212200,HS-grad,4,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,6635,1116,57,Poland
371,59,Private,191530,11th,11,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,27766,3392,40,Honduras
372,43,Private,25004,Some-college,9,Divorced,Sales,Not-in-family,Black,Female,24217,1865,35,Italy
373,17,Private,154424,Bachelors,15,Divorced,Prof-specialty,Not-in-family,Black,Female,41298,2427,34,Peru
374,55,State-gov,347945,Some-college,18,Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Female,35596,119,46,Cambodia
375,21,Private,277266,Bachelors,8,Married-civ-spouse,Other-service,Not-in-family,White,Female,8878,2149,58,Italy
376,19,Private,90586,Bachelors,11,Never-married,Other-service,Not-in-family,White,Female,9653,3066,32,Ecuador
377,27,Local-gov,260728,HS-grad,11,Never-married,Sales,Own-child,Other,Female,11209,2824,35,England
378,38,Local-gov,291541,Bachelors,15,Widowed,Prof-specialty,Wife,White,Female,32376,2004,53,Vietnam
379,50,Self-emp-not-inc,252843,HS-grad,19,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,8978,2255,54,Trinadad&Tobago
380,72,Private,205193,11th,18,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,29970,4502,43,Hong
381,61,Local-gov,46698,7th-8th,19,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,12336,3284,39,South
382,63,Private,212325,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Own-child,Black,Female,13644,1212,35,India
383,86,Private,235870,Bachelors,17,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,387,39,Ireland
384,71,Private,342915,Some-college,8,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,10275,713,43,Germany
385,79,Private,123562,Bachelors,15,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,8604,4471,46,Outlying-US(Guam-USVI-etc)
386,72,Private,253507,HS-grad,11,Never-married,Sales,Wife,White,Female,3687,3164,37,Hungary
387,36,Private,143689,HS-grad,3,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,40804,73,41,Canada
388,60,Private,302852,Some-college,11,Never-married,Adm-clerical,Unmarried,Black,Female,2993,3072,38,Trinadad&Tobago
389,50,Local-gov,107586,12th,18,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,3044,2731,34,Trinadad&Tobago
390,51,Private,147313,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,619,2990,33,Nicaragua
391,73,Private,40534,HS-grad,11,Never-married,Other-service,Other-relative,White,Female,35178,415,38,Hong
392,41,Private,164369,Assoc-voc,9,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,29569,3703,45,Cuba
393,47,Private,135258,1st-4th,8,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,22106,1517,37,Holand-Netherlands
394,81,Private,15700,Some-college,11,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,3256,3563,32,Peru
395,36,Private,294134,9th,4,Never-married,Protective-serv,Not-in-family,White,Female,5419,743,40,Jamaica
396,23,Local-gov,47256,Some-college,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,8023,2714,45,Vietnam
397,70,Private,165631,HS-grad,8,Married-civ-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,28550,1753,1,South
