,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
212,25,Private,484326,Prof-school,12,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,15536,3889,77,Haiti
213,20,Private,1282062,10th,9,Married-civ-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,39910,3546,76,Laos
214,70,Private,221427,9th,7, Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,24330,4308,86,Jamaica
215,28,State-gov,809910,Bachelors,6,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Female,15361,4498,77,Mexico
216,53,State-gov,306217,Masters,11, Separated,Adm-clerical,Unmarried,Black,Female,30793,3062,26,Ireland
217,30,Self-emp-inc,1315570,Preschool,14,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,26805,457,96,Nicaragua
218,20,Private,1281876,Bachelors,15,Married-AF-spouse,Tech-support,Unmarried,White,Female,15561,1621,46,Honduras
219,76,Local-gov,931794,9th,12,Married-civ-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,26892,1750,42,Laos
220,35,Without-pay,904952,HS-grad,7,Married-AF-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Female,31140,4232,77,China
221,74,State-gov,692784,Some-college,12,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,38439,2107,53,Yugoslavia
222,82,Local-gov,572434,1st-4th,4,Married-civ-spouse,Adm-clerical,Husband,Black,Female,8241,2052,86,India
223,40,Self-emp-inc,185952,11th,1,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,31934,2395,21,Canada
224,89,State-gov,1241615,Assoc-voc,3,Never-married,Handlers-cleaners,Husband,White,Female,18774,3043,51,France
225,74,Self-emp-inc,1086071,10th,7,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,40261,1125,30,Hungary
226,83,Self-emp-inc,1159244,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Female,10384,308,1,El-Salvador
227,31,Local-gov,160725,Assoc-acdm,16, Separated,Craft-repair,Not-in-family,Black,Female,22975,618,60,Holand-Netherlands
228,89,Local-gov,807122,Some-college,9,Widowed,Priv-house-serv,Wife,Black,Female,32285,1020,48,United-States
229,20,Local-gov,472189,10th,10,Widowed,Handlers-cleaners,Unmarried,Other,Female,25633,3265,91,Hungary
230,20,Federal-gov,1233537,Masters,8,Divorced,Protective-serv,Own-child,White,Female,15938,701,59,China
231,75,Federal-gov,1480051,5th-6th,14,Married-AF-spouse,Tech-support,Not-in-family,Black,Female,1363,622,43,Japan
232,66,Private,1304853,12th,2,Married-civ-spouse,Adm-clerical,Husband,Other,Female,8202,4185,99,Holand-Netherlands
233,44,Private,1050616,7th-8th,7,Married-civ-spouse,Priv-house-serv,Husband,Other,Female,38891,897,2,El-Salvador
234,76,Local-gov,1258414,11th,8,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Female,15270,2594,66,Holand-Netherlands
235,28,Federal-gov,608223,Prof-school,13, Separated,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,6496,2725,66,Canada
236,33,Local-gov,1375469,Assoc-acdm,16,Divorced,Farming-fishing,Wife,Other,Female,22954,1246,85,Holand-Netherlands
237,27,Self-emp-not-inc,381153,Bachelors,8,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,34153,4210,56,Outlying-US(Guam-USVI-etc)
238,23,Local-gov,75642,Some-college,1,Married-spouse-absent,Craft-repair,Husband,Asian-Pac-Islander,Female,36808,3269,9,South
239,83,Without-pay,260973,Masters,1,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Female,11098,2015,11,India
240,38,Federal-gov,869630,11th,3,Never-married,Protective-serv,Husband,Other,Female,19144,3362,81,Nicaragua
241,59,State-gov,640179,7th-8th,1,Never-married,Other-service,Wife,White,Female,37922,1330,49,India
242,42,Federal-gov,1026305,Masters,5,Divorced,Exec-managerial,Own-child,Other,Female,27431,2505,53,China
243,28,Private,298742,Bachelors,7,Married-spouse-absent,Exec-managerial,Unmarried,Other,Female,38652,2692,98,China
244,58,Self-emp-inc,843061,5th-6th,10, Separated,Tech-support,Other-relative,Other,Female,10797,1554,97,Poland
245,43,State-gov,223089,11th,16,Divorced,Tech-support,Own-child,Other,Female,10084,3042,67,Nicaragua
246,32,Private,1324562,HS-grad,10,Married-spouse-absent,Craft-repair,Other-relative,Asian-Pac-Islander,Female,7344,1990,61,Poland
247,58,Self-emp-inc,1241814,1st-4th,11,Never-married,Exec-managerial,Wife,Other,Female,23766,3831,33,Columbia
248,42,Federal-gov,1162987,Assoc-voc,7, Separated,Transport-moving,Unmarried,White,Female,21873,3104,59,El-Salvador
249,47,State-gov,1168073,Preschool,16,Widowed,Sales,Not-in-family,White,Female,1712,1550,35,Japan
250,29,State-gov,1164841,Some-college,15,Widowed,Priv-house-serv,Own-child,White,Female,20109,2667,25,Cambodia
251,35,Private,508767,Assoc-voc,14,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,9601,1801,90,China
252,87,Self-emp-inc,560226,HS-grad,16,Widowed,Armed-Forces,Wife,White,Female,9674,2261,96,Scotland
253,22,Self-emp-not-inc,945890,5th-6th,9, Separated,Protective-serv,Own-child,White,Female,31073,1653,18,China
254,55,Local-gov,539842,Masters,13,Married-AF-spouse,Exec-managerial,Husband,White,Female,16091,1373,97,Dominican-Republic
255,61,Without-pay,378648,Doctorate,10,Married-spouse-absent,Armed-Forces,Unmarried,White,Female,27812,3422,10,Haiti
256,38,Self-emp-inc,1259750,1st-4th,12, Separated,Armed-Forces,Not-in-family,White,Female,13296,2539,96,United-States
257,43,Self-emp-not-inc,1345901,HS-grad,13,Never-married,Other-service,Wife,Asian-Pac-Islander,Female,22592,1072,90,India
258,24,Without-pay,1007059,Preschool,4,Divorced,Armed-Forces,Own-child,Asian-Pac-Islander,Female,26956,1074,91,Scotland
259,41,Local-gov,577911,Assoc-voc,3,Widowed,Sales,Husband,Asian-Pac-Islander,Female,34495,670,61,Haiti
260,67,Local-gov,681954,Some-college,4,Divorced,Prof-specialty,Unmarried,White,Female,2196,169,44,Cuba
261,26,Federal-gov,155403,Bachelors,16,Never-married,Handlers-cleaners,Husband,Black,Female,27433,713,14,India
262,42,Federal-gov,274817,5th-6th,4,Married-spouse-absent,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,3475,1048,16,Cambodia
263,41,State-gov,915269,Some-college,11,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,22632,3585,65,Cambodia
264,53,Local-gov,612103,Bachelors,1,Divorced,Transport-moving,Not-in-family,White,Female,7024,544,98,United-States
265,57,Local-gov,1135455,5th-6th,13, Separated,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,27266,185,3,China
266,34,Self-emp-inc,1352424,Some-college,11,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,20375,4465,52,Puerto-Rico
267,29,State-gov,564878,Bachelors,5,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Female,28298,4325,18,South
268,38,Self-emp-not-inc,1166949,Prof-school,3,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Female,24629,68,5,Ecuador
269,27,Private,613499,11th,12,Divorced,Farming-fishing,Husband,Asian-Pac-Islander,Female,6834,3694,32,Poland
270,49,Local-gov,176729,Some-college,4,Divorced,Transport-moving,Other-relative,Other,Female,21616,1872,44,Cuba
271,23,Without-pay,1389672,5th-6th,5, Separated,Transport-moving,Own-child,White,Female,37371,2967,28,Canada
272,79,Self-emp-inc,1372563,5th-6th,10, Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Female,22466,4367,99,South
273,69,State-gov,1109121,Masters,5,Married-AF-spouse,Other-service,Husband,Other,Female,5389,3558,77,Outlying-US(Guam-USVI-etc)
274,55,State-gov,1139794,10th,10,Married-AF-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,10415,3134,72,Italy
275,54,Self-emp-not-inc,499144,9th,3,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,4545,3947,82,Hungary
276,40,Local-gov,511897,5th-6th,13,Married-spouse-absent,Other-service,Wife,Amer-Indian-Eskimo,Female,14905,2008,20,Ecuador
277,37,Self-emp-not-inc,474871,5th-6th,8,Widowed,Sales,Wife,White,Female,38734,4151,75,Poland
278,37,Self-emp-inc,856125,1st-4th,16,Never-married,Sales,Other-relative,Other,Female,285,908,34,Puerto-Rico
279,31,State-gov,426924,12th,4,Married-spouse-absent,Adm-clerical,Unmarried,Other,Female,1043,1350,13,Columbia
280,22,Local-gov,1467652,12th,7,Never-married,Sales,Other-relative,Black,Female,4765,2761,70,Canada
281,76,State-gov,425198,9th,9,Married-civ-spouse,Protective-serv,Own-child,White,Female,10836,4016,88,Portugal
282,34,Self-emp-inc,121130,7th-8th,10,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,40712,1177,1,El-Salvador
283,87,Local-gov,982869,7th-8th,11,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,14579,370,58,England
284,65,Self-emp-not-inc,1182099,10th,8, Separated,Craft-repair,Other-relative,White,Female,22110,1030,25,Ecuador
285,67,Self-emp-not-inc,998223,12th,16,Divorced,Other-service,Wife,Amer-Indian-Eskimo,Female,5433,1356,68,Hong
286,52,Local-gov,62576,Masters,10,Married-spouse-absent,Protective-serv,Own-child,Other,Female,79,265,66,France
287,54,Federal-gov,1343729,Bachelors,6,Never-married,Armed-Forces,Other-relative,Other,Female,12256,4090,75,Outlying-US(Guam-USVI-etc)
288,46,Self-emp-not-inc,1204365,Assoc-voc,5,Widowed,Exec-managerial,Not-in-family,White,Female,19088,3458,12,Trinadad&Tobago
289,80,Self-emp-inc,840657,12th,10,Never-married,Other-service,Unmarried,Black,Female,20348,4273,25,Thailand
290,63,Without-pay,904059,1st-4th,6,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,34420,1846,55,Ecuador
291,71,Federal-gov,471800,11th,10,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,41263,855,28,Jamaica
292,90,Self-emp-inc,1078864,9th,6,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,19183,1074,83,Cambodia
293,62,State-gov,708949,Doctorate,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,16712,980,37,Philippines
294,72,Self-emp-inc,75666,Prof-school,5,Divorced,Priv-house-serv,Other-relative,Other,Female,3187,3297,75,Hong
295,81,Self-emp-not-inc,20107,Preschool,2,Widowed,Sales,Other-relative,Amer-Indian-Eskimo,Female,1771,587,41,India
296,50,Federal-gov,244551,11th,2,Married-AF-spouse,Transport-moving,Husband,Black,Female,36492,3140,75,Outlying-US(Guam-USVI-etc)
297,17,State-gov,155172,Assoc-voc,5,Married-AF-spouse,Other-service,Wife,Asian-Pac-Islander,Female,10195,2450,25,Honduras
298,88,Without-pay,874046,7th-8th,11,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,3271,2045,80,Thailand
299,56,Self-emp-not-inc,1459341,10th,7,Never-married,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,39483,2442,70,India
300,58,State-gov,841492,Doctorate,13,Widowed,Other-service,Husband,Asian-Pac-Islander,Female,4515,2476,53,South
301,66,Federal-gov,454531,1st-4th,13, Separated,Protective-serv,Unmarried,Asian-Pac-Islander,Female,24081,4300,64,Puerto-Rico
302,75,Federal-gov,551725,Bachelors,6, Separated,Other-service,Husband,White,Female,11466,1033,50,France
303,34,Federal-gov,649046,Masters,9,Divorced,Transport-moving,Husband,Other,Female,8146,3420,51,Iran
304,81,Local-gov,807226,Doctorate,6,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,10391,3617,47,Laos
305,47,Self-emp-inc,220612,1st-4th,6,Married-civ-spouse,Protective-serv,Husband,Black,Female,17084,2706,38,Holand-Netherlands
306,33,State-gov,397338,9th,14,Married-civ-spouse,Sales,Unmarried,White,Female,8520,524,69,India
307,60,Local-gov,74195,Some-college,9,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,29930,4042,73,France
308,78,Self-emp-not-inc,471506,Some-college,15, Separated,Other-service,Not-in-family,Other,Female,21305,845,25,Cambodia
309,69,Without-pay,939836,7th-8th,9,Never-married,Craft-repair,Other-relative,White,Female,22735,1481,11,India
310,18,Self-emp-inc,161359,Assoc-voc,14,Never-married,Sales,Own-child,Black,Female,31350,995,76,Cambodia
311,22,Self-emp-not-inc,474361,Preschool,3,Married-civ-spouse,Protective-serv,Unmarried,White,Female,13931,2067,15,Ireland
312,44,Self-emp-inc,876111,9th,14,Divorced,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,1082,3466,41,Haiti
313,43,Federal-gov,1279089,Bachelors,3,Divorced,Tech-support,Wife,Black,Female,4550,1555,90,Holand-Netherlands
314,84,Local-gov,1210149,Masters,12,Widowed,Prof-specialty,Other-relative,White,Female,38125,2537,35,Nicaragua
315,45,Without-pay,1186627,Some-college,5,Divorced,Adm-clerical,Husband,Other,Female,5125,978,63,Ireland
316,62,Local-gov,474319,Assoc-voc,13,Married-civ-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,40427,3371,76,Italy
317,55,Self-emp-inc,798784,9th,16,Widowed,Protective-serv,Unmarried,White,Female,37362,4280,65,Nicaragua
318,73,Local-gov,98585,Prof-school,10, Separated,Priv-house-serv,Wife,Black,Female,28165,711,51,Nicaragua
319,29,Self-emp-inc,473534,Some-college,3,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,3307,780,48,Scotland
320,84,Local-gov,1235706,11th,3,Married-AF-spouse,Priv-house-serv,Husband,Black,Female,33819,3083,68,Outlying-US(Guam-USVI-etc)
321,70,Federal-gov,533462,Masters,8, Separated,Exec-managerial,Unmarried,Black,Female,22857,2157,89,Greece
322,17,Private,1451392,1st-4th,4,Never-married,Armed-Forces,Husband,Other,Female,21237,1165,96,Italy
323,89,Self-emp-not-inc,713940,11th,14,Married-spouse-absent,Sales,Unmarried,Amer-Indian-Eskimo,Female,21099,3380,85,Jamaica
324,52,Self-emp-not-inc,1423349,7th-8th,8,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,23760,3276,34,Mexico
325,22,Self-emp-not-inc,504741,Assoc-acdm,3,Married-spouse-absent,Protective-serv,Unmarried,Asian-Pac-Islander,Female,28048,4024,17,United-States
326,72,Without-pay,571459,1st-4th,7,Married-civ-spouse,Tech-support,Wife,Black,Female,12096,435,32,Yugoslavia
327,33,Local-gov,891080,Some-college,3,Married-spouse-absent,Protective-serv,Wife,White,Female,29313,1103,68,India
328,42,Self-emp-inc,83377,Doctorate,15,Never-married,Other-service,Not-in-family,Other,Female,40874,3759,18,South
329,36,State-gov,85615,5th-6th,2,Divorced,Other-service,Unmarried,Other,Female,7141,3907,98,Peru
330,70,Without-pay,805229,Preschool,2,Married-civ-spouse,Exec-managerial,Husband,Other,Female,21248,1280,83,Vietnam
331,60,State-gov,522122,Doctorate,6, Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,3659,1577,3,Nicaragua
332,30,Self-emp-inc,136358,Preschool,14,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,2804,3647,52,Scotland
333,73,Self-emp-not-inc,292378,Bachelors,12,Widowed,Exec-managerial,Wife,Other,Female,1452,900,23,United-States
334,85,State-gov,139787,Assoc-acdm,12,Widowed,Exec-managerial,Husband,Asian-Pac-Islander,Female,204,1201,10,Poland
335,45,Local-gov,683591,12th,15,Never-married,Prof-specialty,Own-child,Other,Female,22783,1166,25,Peru
336,37,Local-gov,1199199,11th,9, Separated,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,4795,981,46,China
337,21,Federal-gov,378226,Assoc-acdm,4,Married-spouse-absent,Craft-repair,Wife,Black,Female,18540,1625,3,Taiwan
338,64,Private,597442,1st-4th,15,Divorced,Prof-specialty,Other-relative,Other,Female,20219,1279,28,Greece
339,25,State-gov,944893,1st-4th,16, Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,7763,2092,94,Italy
340,36,Local-gov,237363,11th,5, Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,34467,966,40,Haiti
341,30,Private,563321,7th-8th,5,Married-AF-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,25767,3626,27,Cuba
342,70,State-gov,1280152,Masters,5,Divorced,Protective-serv,Husband,Black,Female,35510,1963,44,Vietnam
343,57,Without-pay,143587,HS-grad,4,Married-AF-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,10341,1999,23,Hungary
344,50,Self-emp-inc,1063908,Preschool,6,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,23129,3136,87,Haiti
345,66,Self-emp-not-inc,660848,Some-college,10,Never-married,Handlers-cleaners,Wife,Other,Female,38210,3589,35,Greece
346,33,State-gov,646296,9th,11,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Female,23613,2994,30,United-States
347,88,Private,1306327,Prof-school,10,Married-AF-spouse,Adm-clerical,Other-relative,Other,Female,31768,1256,88,Iran
348,65,Federal-gov,1216029,Assoc-voc,14,Never-married,Other-service,Wife,Other,Female,38540,3718,61,Laos
349,90,Self-emp-not-inc,611360,10th,5,Divorced,Handlers-cleaners,Husband,Black,Female,27033,177,42,Thailand
350,43,State-gov,176399,HS-grad,2,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,25832,4503,23,Canada
351,54,Local-gov,1082713,Some-college,2,Never-married,Sales,Not-in-family,White,Female,24841,2927,94,Nicaragua
352,36,Local-gov,962545,Some-college,8,Married-AF-spouse,Protective-serv,Husband,White,Female,7360,791,55,Trinadad&Tobago
353,40,Self-emp-inc,83764,Doctorate,9,Widowed,Adm-clerical,Other-relative,Black,Female,23370,1352,75,Poland
354,80,Local-gov,1441165,Prof-school,14,Married-AF-spouse,Armed-Forces,Husband,Other,Female,29633,2091,73,India
355,81,Federal-gov,1370347,Some-college,1,Married-AF-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,14297,2334,80,Nicaragua
356,33,Private,1282939,9th,2,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Female,23049,3547,39,Peru
357,21,Without-pay,261243,Masters,11,Never-married,Farming-fishing,Other-relative,White,Female,22931,4401,62,Taiwan
358,84,Local-gov,628626,Bachelors,14,Married-spouse-absent,Protective-serv,Wife,Asian-Pac-Islander,Female,20999,4257,19,Hong
359,52,Without-pay,1061714,12th,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,11820,1675,74,Puerto-Rico
360,33,Without-pay,1420743,11th,16,Widowed,Sales,Own-child,Black,Female,19269,327,11,Columbia
361,75,Self-emp-inc,983356,5th-6th,5,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,15978,2039,37,Scotland
362,87,Local-gov,35034,10th,13,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,14780,4392,63,France
363,45,Without-pay,406028,Assoc-acdm,4,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,20737,2444,99,Honduras
364,47,Self-emp-inc,688626,Bachelors,11,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,1115,352,85,Hong
365,30,Self-emp-not-inc,1451294,Assoc-acdm,3,Married-spouse-absent,Armed-Forces,Not-in-family,Other,Female,3362,493,89,United-States
366,46,Private,539272,Bachelors,6,Divorced,Handlers-cleaners,Not-in-family,Other,Female,5719,4241,64,Portugal
367,68,Self-emp-not-inc,114158,10th,12, Separated,Tech-support,Husband,Asian-Pac-Islander,Female,14812,1637,90,Mexico
368,21,Federal-gov,610556,Assoc-acdm,15,Married-AF-spouse,Other-service,Own-child,White,Female,26215,3986,11,Canada
369,87,Federal-gov,95756,Doctorate,12, Separated,Tech-support,Husband,Amer-Indian-Eskimo,Female,37842,2917,49,Trinadad&Tobago
370,26,Local-gov,343024,HS-grad,4, Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,31902,4142,23,Puerto-Rico
371,61,Self-emp-inc,808747,Preschool,5,Married-spouse-absent,Tech-support,Wife,Black,Female,21087,1216,36,Canada
372,52,Local-gov,1455897,7th-8th,9, Separated,Prof-specialty,Not-in-family,Other,Female,23846,3551,61,Philippines
373,60,Self-emp-not-inc,676155,Assoc-acdm,15,Married-AF-spouse,Armed-Forces,Husband,White,Female,9138,1861,11,South
374,28,Local-gov,675502,HS-grad,14, Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,9455,1771,44,Nicaragua
375,69,Private,313607,HS-grad,9,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,13014,2755,29,Ecuador
376,32,Self-emp-inc,125653,9th,13,Married-spouse-absent,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,38705,1704,30,Yugoslavia
377,49,State-gov,1363917,10th,4,Married-AF-spouse,Transport-moving,Husband,Black,Female,21462,705,39,Holand-Netherlands
378,45,Federal-gov,453172,1st-4th,10,Divorced,Priv-house-serv,Husband,Black,Female,39251,2888,10,Italy
379,78,State-gov,956673,Doctorate,9, Separated,Farming-fishing,Husband,White,Female,17933,2200,13,Laos
380,51,Local-gov,714719,1st-4th,9,Married-civ-spouse,Other-service,Not-in-family,Black,Female,10710,2150,55,Haiti
381,22,Self-emp-inc,325314,Masters,16,Married-spouse-absent,Machine-op-inspct,Not-in-family,Other,Female,8606,2230,74,United-States
