,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
246,28,Local-gov,354921,Some-college,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,96,China
247,54,State-gov,1064897,1st-4th,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,59,Outlying-US(Guam-USVI-etc)
248,64,Private,1218383,12th,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,49,Outlying-US(Guam-USVI-etc)
249,59,Private,173657,11th, Separated,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,4,Germany
250,68,State-gov,547085,HS-grad,Married-civ-spouse,Transport-moving,Wife,Black,Female,51,Cambodia
251,69,Federal-gov,645152,Prof-school,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,60,Holand-Netherlands
252,60,Without-pay,1438971,Assoc-voc, Separated,Exec-managerial,Not-in-family,Other,Male,80,India
253,80,Federal-gov,1071076,7th-8th,Never-married,Adm-clerical,Wife,White,Male,70,Laos
254,55,Self-emp-inc,1068283,Bachelors, Separated,Other-service,Not-in-family,White,Male,7,Guatemala
255,74,State-gov,647962,Preschool, Separated,Tech-support,Other-relative,Other,Male,5,Outlying-US(Guam-USVI-etc)
256,70,State-gov,635904,9th,Divorced,Protective-serv,Not-in-family,White,Female,83,Honduras
257,45,Local-gov,102145,Bachelors,Married-AF-spouse,Transport-moving,Other-relative,White,Female,29,Taiwan
258,55,Self-emp-not-inc,888899,Prof-school,Never-married,Tech-support,Husband,Asian-Pac-Islander,Female,49,Germany
259,44,Without-pay,907797,7th-8th,Married-AF-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,36,Yugoslavia
260,64,Private,506660,10th,Married-spouse-absent,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,36,Philippines
261,36,State-gov,70397,Bachelors, Separated,Craft-repair,Unmarried,Other,Male,74,Dominican-Republic
262,62,Self-emp-inc,809730,9th,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,11,France
263,36,State-gov,649985,Prof-school,Widowed,Sales,Other-relative,Amer-Indian-Eskimo,Male,71,Ireland
264,54,Private,1284352,10th,Widowed,Transport-moving,Other-relative,Black,Male,86,Guatemala
265,74,Self-emp-not-inc,214086,12th,Widowed,Prof-specialty,Wife,White,Male,39,Poland
266,23,Without-pay,315383,7th-8th,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Male,88,Scotland
267,32,Without-pay,440443,Prof-school,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Male,95,Mexico
268,68,Federal-gov,113538,Bachelors,Married-spouse-absent,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,70,Canada
269,79,Self-emp-not-inc,1250451,Bachelors,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Female,44,Hungary
270,65,Local-gov,632851,Doctorate,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,29,Dominican-Republic
271,29,Private,923817,1st-4th,Divorced,Armed-Forces,Own-child,White,Female,9,El-Salvador
272,41,Local-gov,830200,Assoc-acdm,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Male,65,Scotland
273,22,Local-gov,861063,11th,Married-civ-spouse,Armed-Forces,Wife,White,Male,24,Japan
274,62,Self-emp-not-inc,1044881,Prof-school,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,39,Portugal
275,67,Self-emp-inc,1095899,12th, Separated,Tech-support,Own-child,Other,Female,56,Poland
276,82,Self-emp-not-inc,700647,5th-6th,Widowed,Sales,Unmarried,White,Male,7,Outlying-US(Guam-USVI-etc)
277,61,Federal-gov,707922,5th-6th,Never-married,Adm-clerical,Husband,Black,Female,61,Haiti
278,88,Self-emp-not-inc,295340,10th,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,82,Taiwan
279,44,State-gov,837142,Bachelors,Widowed,Other-service,Husband,Other,Male,40,Iran
280,69,Local-gov,244091,5th-6th,Widowed,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,82,Ireland
281,35,Local-gov,1158250,Assoc-acdm,Married-AF-spouse,Adm-clerical,Other-relative,White,Female,31,Outlying-US(Guam-USVI-etc)
282,84,Federal-gov,1199994,12th, Separated,Armed-Forces,Not-in-family,Other,Female,63,Honduras
283,43,Self-emp-inc,1331979,HS-grad,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Female,52,Trinadad&Tobago
284,39,Without-pay,1098517,Preschool,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,72,Cambodia
285,17,State-gov,1007027,Doctorate,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Female,58,Columbia
286,53,Private,529655,10th,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Male,13,Philippines
287,37,Federal-gov,424759,7th-8th,Married-spouse-absent,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,70,Outlying-US(Guam-USVI-etc)
288,25,Local-gov,1328226,1st-4th,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,14,El-Salvador
289,58,Without-pay,758200,11th,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,73,Puerto-Rico
290,78,Federal-gov,1238895,Prof-school,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,60,Taiwan
291,58,Federal-gov,197351,Doctorate,Married-civ-spouse,Sales,Husband,Black,Male,67,South
292,61,Private,35206,5th-6th,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,97,Scotland
293,59,Self-emp-not-inc,1343947,5th-6th,Divorced,Priv-house-serv,Not-in-family,White,Male,85,Japan
294,33,Self-emp-not-inc,304545,10th, Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,19,Hong
295,58,Without-pay,1320496,7th-8th,Married-civ-spouse,Craft-repair,Other-relative,Other,Male,75,El-Salvador
296,41,State-gov,1024240,Prof-school,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,76,Poland
297,69,Local-gov,1367684,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,24,Dominican-Republic
298,50,Private,1290081,Prof-school, Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,69,Mexico
299,71,Self-emp-inc,412528,Some-college,Widowed,Priv-house-serv,Husband,Other,Male,1,Germany
300,32,Federal-gov,1124744,12th,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,43,South
301,75,Without-pay,1323573,Assoc-voc,Never-married,Armed-Forces,Other-relative,Black,Female,93,Laos
302,78,Without-pay,972473,9th,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,69,Columbia
303,87,Without-pay,1114335,Prof-school,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,50,Honduras
304,51,Federal-gov,33207,Masters,Married-civ-spouse,Prof-specialty,Unmarried,Other,Male,95,Yugoslavia
305,24,Private,861630,7th-8th,Married-AF-spouse,Exec-managerial,Own-child,Black,Male,3,Vietnam
306,60,State-gov,625411,Assoc-acdm,Divorced,Transport-moving,Own-child,Other,Female,31,Dominican-Republic
307,42,Self-emp-inc,195576,12th,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,39,Haiti
308,18,Without-pay,263999,Preschool,Married-civ-spouse,Sales,Wife,Other,Male,10,Portugal
309,18,Self-emp-inc,1470471,Doctorate,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,95,Laos
310,18,Self-emp-not-inc,148383,Bachelors,Married-civ-spouse,Armed-Forces,Own-child,Other,Female,19,Puerto-Rico
311,64,Federal-gov,722759,Doctorate,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Female,41,India
312,80,Local-gov,1209415,Assoc-voc,Divorced,Tech-support,Husband,White,Female,22,England
313,77,Federal-gov,1342688,Assoc-acdm,Widowed,Adm-clerical,Own-child,Other,Male,74,Holand-Netherlands
314,83,Without-pay,662695,1st-4th,Married-AF-spouse,Handlers-cleaners,Husband,Black,Male,18,Greece
315,56,Without-pay,1087995,Prof-school,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,90,Honduras
316,78,Federal-gov,1272222,5th-6th,Divorced,Prof-specialty,Unmarried,Black,Male,25,France
317,18,Local-gov,697400,Preschool,Never-married,Machine-op-inspct,Husband,Black,Male,53,Columbia
318,61,Self-emp-not-inc,467927,Bachelors,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,89,Trinadad&Tobago
319,46,Self-emp-inc,611014,1st-4th,Never-married,Transport-moving,Husband,Other,Female,68,Guatemala
320,44,Self-emp-not-inc,1009238,11th,Never-married,Protective-serv,Other-relative,White,Female,17,South
321,30,Local-gov,1446976,5th-6th,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,22,South
322,81,State-gov,342038,Doctorate,Never-married,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,70,Poland
323,42,Private,1322117,5th-6th,Divorced,Priv-house-serv,Not-in-family,Black,Male,35,Poland
324,67,Self-emp-not-inc,1106355,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,23,Dominican-Republic
325,26,Federal-gov,301545,Bachelors,Married-AF-spouse,Armed-Forces,Other-relative,Black,Female,6,United-States
326,80,State-gov,656457,Masters, Separated,Tech-support,Wife,Amer-Indian-Eskimo,Female,15,Honduras
327,36,Local-gov,539840,Prof-school,Widowed,Farming-fishing,Not-in-family,White,Female,74,Japan
328,34,Without-pay,498290,7th-8th,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,34,France
329,23,Without-pay,1292393,1st-4th,Widowed,Exec-managerial,Other-relative,Black,Female,5,United-States
330,56,Self-emp-inc,847857,9th,Widowed,Machine-op-inspct,Own-child,White,Female,68,France
331,67,Local-gov,210889,9th,Divorced,Sales,Husband,Asian-Pac-Islander,Female,5,Hungary
332,34,Federal-gov,91396,1st-4th,Divorced,Priv-house-serv,Wife,Asian-Pac-Islander,Male,68,Vietnam
333,53,Federal-gov,594182,Doctorate,Married-spouse-absent,Prof-specialty,Husband,White,Female,55,Thailand
334,22,Self-emp-inc,1197525,Doctorate,Married-AF-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,81,Honduras
335,26,Self-emp-not-inc,738679,Prof-school,Married-spouse-absent,Other-service,Other-relative,Black,Female,37,England
336,80,Local-gov,971215,1st-4th,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,55,Dominican-Republic
337,63,Federal-gov,982963,Doctorate,Widowed,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,91,Taiwan
338,23,Private,362515,5th-6th,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,51,United-States
339,63,Local-gov,240559,9th,Divorced,Tech-support,Unmarried,Other,Female,68,Ecuador
340,48,Federal-gov,420325,HS-grad,Married-spouse-absent,Other-service,Wife,White,Male,27,India
341,87,Private,1029742,Masters,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,26,Portugal
342,47,Self-emp-inc,1311879,9th,Married-spouse-absent,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,86,El-Salvador
343,78,Private,501665,12th,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,62,El-Salvador
344,73,Federal-gov,658045,11th,Married-AF-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,97,Mexico
345,27,Self-emp-not-inc,1255495,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,21,Poland
346,86,Self-emp-not-inc,616443,Assoc-voc,Widowed,Transport-moving,Husband,Amer-Indian-Eskimo,Male,79,Cuba
347,56,Self-emp-not-inc,1267812,5th-6th,Married-spouse-absent,Adm-clerical,Unmarried,Black,Male,17,Italy
348,66,Without-pay,193318,10th,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,95,Yugoslavia
349,57,Federal-gov,173914,9th,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,53,Scotland
350,87,Without-pay,1313223,Some-college,Married-civ-spouse,Priv-house-serv,Unmarried,Other,Male,80,Laos
351,23,Without-pay,257539,Prof-school,Never-married,Sales,Wife,Amer-Indian-Eskimo,Male,20,Scotland
352,68,Self-emp-inc,121568,1st-4th,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,64,Scotland
353,48,Without-pay,303868,12th,Never-married,Adm-clerical,Wife,Other,Female,41,Mexico
354,64,Without-pay,214535,Prof-school,Married-spouse-absent,Tech-support,Unmarried,White,Male,5,Yugoslavia
355,41,Self-emp-not-inc,1035202,10th,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,84,Laos
356,49,State-gov,20834,Assoc-voc,Married-AF-spouse,Exec-managerial,Wife,Black,Female,98,Philippines
357,32,Local-gov,327004,9th,Married-spouse-absent,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,55,Japan
358,76,Self-emp-not-inc,818994,Doctorate,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Male,72,Yugoslavia
359,42,State-gov,1443386,Bachelors,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,67,Hungary
360,70,Self-emp-inc,1209813,HS-grad,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,84,Hong
361,23,Local-gov,182546,Assoc-acdm,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,82,Portugal
362,30,Self-emp-inc,662928,9th,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,70,Columbia
363,27,Local-gov,1336343,Some-college,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,9,Ecuador
364,61,State-gov,984387,1st-4th,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,49,India
365,65,Local-gov,1131831,10th,Never-married,Priv-house-serv,Wife,Asian-Pac-Islander,Male,2,Scotland
366,38,Self-emp-inc,1064762,10th,Married-spouse-absent,Craft-repair,Own-child,Black,Male,97,El-Salvador
367,41,Private,1288184,Some-college, Separated,Prof-specialty,Wife,White,Female,6,Poland
368,78,Self-emp-inc,814284,Prof-school, Separated,Machine-op-inspct,Husband,Other,Male,79,Vietnam
369,35,Without-pay,844202,Doctorate,Married-AF-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,66,Laos
370,63,State-gov,509158,7th-8th,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,3,Jamaica
371,69,Self-emp-inc,1471873,7th-8th,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,21,Germany
372,75,Self-emp-not-inc,1304088,Assoc-voc,Widowed,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,86,Dominican-Republic
373,30,State-gov,1390435,1st-4th,Divorced,Transport-moving,Wife,White,Female,96,Columbia
374,28,Federal-gov,1103459,Masters,Never-married,Machine-op-inspct,Other-relative,White,Male,6,Ecuador
375,85,Self-emp-inc,1346692,Assoc-voc,Married-civ-spouse,Craft-repair,Wife,White,Female,72,France
376,81,Local-gov,452784,7th-8th,Widowed,Exec-managerial,Husband,Black,Female,71,Cuba
377,60,State-gov,1102560,9th,Married-spouse-absent,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,29,China
378,88,State-gov,728925,Bachelors,Divorced,Armed-Forces,Husband,Black,Female,50,Scotland
379,76,Without-pay,260541,Bachelors,Married-AF-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,50,Canada
380,37,Without-pay,377830,Some-college,Widowed,Other-service,Husband,White,Female,79,Taiwan
381,35,Local-gov,688658,Preschool,Married-spouse-absent,Tech-support,Other-relative,Other,Female,26,Poland
382,29,Self-emp-not-inc,935956,9th,Married-civ-spouse,Priv-house-serv,Not-in-family,Other,Male,90,Columbia
383,79,Without-pay,123109,Some-college,Widowed,Machine-op-inspct,Not-in-family,White,Male,29,El-Salvador
384,57,State-gov,638799,5th-6th,Married-spouse-absent,Machine-op-inspct,Own-child,Black,Male,70,Greece
385,78,Local-gov,480163,Doctorate,Divorced,Tech-support,Wife,Asian-Pac-Islander,Female,20,South
386,48,Self-emp-not-inc,712795,11th,Widowed,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,2,China
387,51,Self-emp-inc,1258101,Some-college, Separated,Protective-serv,Wife,White,Male,68,Poland
388,68,State-gov,739167,Prof-school,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,87,England
389,71,Private,838172,7th-8th,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,25,Puerto-Rico
390,32,Local-gov,128614,1st-4th, Separated,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,64,Greece
391,58,Self-emp-not-inc,1429549,Prof-school, Separated,Craft-repair,Own-child,Black,Male,49,China
392,71,Without-pay,512714,Doctorate,Divorced,Armed-Forces,Own-child,Black,Female,66,Trinadad&Tobago
393,81,Self-emp-not-inc,1401082,11th,Married-spouse-absent,Armed-Forces,Not-in-family,Black,Male,46,Honduras
394,42,Self-emp-inc,869804,Bachelors,Married-spouse-absent,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,45,Hungary
395,72,Federal-gov,62251,11th, Separated,Priv-house-serv,Unmarried,White,Female,96,Trinadad&Tobago
396,87,Without-pay,992625,HS-grad,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,83,Portugal
397,36,Self-emp-not-inc,1323794,Preschool,Never-married,Protective-serv,Husband,Amer-Indian-Eskimo,Male,32,Nicaragua
398,89,Without-pay,943081,11th,Never-married,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,78,Japan
399,79,State-gov,656172,Preschool, Separated,Sales,Other-relative,White,Male,90,El-Salvador
400,69,Self-emp-not-inc,1396000,Preschool,Never-married,Sales,Unmarried,White,Male,72,Outlying-US(Guam-USVI-etc)
401,67,State-gov,501760,7th-8th,Married-civ-spouse,Sales,Unmarried,White,Female,50,Canada
402,27,State-gov,222475,7th-8th, Separated,Exec-managerial,Wife,Black,Male,1,Mexico
403,29,Local-gov,1375946,Doctorate,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,25,Hong
404,80,Private,472518,12th,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,67,Hong
405,67,Private,636463,Assoc-acdm,Never-married,Priv-house-serv,Own-child,White,Male,2,India
406,69,Without-pay,412237,Assoc-voc, Separated,Adm-clerical,Other-relative,White,Female,64,Vietnam
407,45,Federal-gov,1282034,Prof-school,Widowed,Craft-repair,Other-relative,White,Female,46,Mexico
408,87,Private,910346,10th,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,1,Thailand
409,33,Self-emp-inc,1080600,Assoc-acdm, Separated,Transport-moving,Wife,Asian-Pac-Islander,Male,15,Canada
410,24,Private,1306253,12th,Married-spouse-absent,Priv-house-serv,Own-child,Other,Male,64,Ireland
411,19,State-gov,948520,1st-4th, Separated,Tech-support,Other-relative,Other,Female,87,Columbia
412,80,Without-pay,1075384,Preschool, Separated,Craft-repair,Wife,Other,Male,68,Italy
413,52,Self-emp-not-inc,1404108,Preschool,Widowed,Tech-support,Unmarried,White,Male,22,Italy
414,23,Federal-gov,305133,Assoc-voc,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,52,Dominican-Republic
415,47,Federal-gov,340244,1st-4th,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,20,Scotland
416,87,Local-gov,281600,Prof-school,Widowed,Exec-managerial,Unmarried,Other,Female,89,Japan
417,21,Private,1255231,Assoc-voc,Widowed,Armed-Forces,Other-relative,Black,Female,6,South
418,50,Local-gov,251485,5th-6th, Separated,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,25,Holand-Netherlands
419,75,State-gov,1299395,Masters, Separated,Priv-house-serv,Husband,White,Male,37,Yugoslavia
420,86,Self-emp-inc,1278340,Prof-school,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,50,Peru
421,71,Federal-gov,888165,Some-college, Separated,Protective-serv,Unmarried,Black,Female,65,Hungary
422,80,Local-gov,1067236,9th,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,36,United-States
423,48,Private,644631,9th,Divorced,Priv-house-serv,Unmarried,Other,Female,51,United-States
424,75,Self-emp-not-inc,1019163,7th-8th,Never-married,Transport-moving,Other-relative,Other,Female,45,Honduras
425,33,Federal-gov,1326689,7th-8th,Married-AF-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,15,Greece
426,39,Without-pay,228499,Bachelors,Married-spouse-absent,Priv-house-serv,Own-child,Other,Female,48,Thailand
427,20,Local-gov,403884,Assoc-voc, Separated,Farming-fishing,Not-in-family,Other,Male,93,Hong
428,85,Self-emp-not-inc,1071892,Assoc-voc,Widowed,Machine-op-inspct,Other-relative,Black,Male,49,Laos
429,21,Private,1212516,Some-college,Married-spouse-absent,Sales,Husband,Black,Female,20,Hong
430,23,State-gov,769825,5th-6th,Married-spouse-absent,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,77,India
431,79,Federal-gov,386795,1st-4th, Separated,Tech-support,Husband,Asian-Pac-Islander,Female,51,Ireland
432,82,Self-emp-inc,1149081,Bachelors,Married-civ-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,25,Philippines
433,29,State-gov,1363728,Assoc-voc,Married-civ-spouse,Sales,Husband,Other,Male,52,Scotland
434,57,Private,334616,Masters,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,91,France
