,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
244,40,Without-pay,274768,1st-4th,Married-AF-spouse,Sales,Husband,Asian-Pac-Islander,Male,18,El-Salvador
245,64,Federal-gov,1486975,12th, Separated,Craft-repair,Husband,Asian-Pac-Islander,Male,58,Philippines
246,80,Self-emp-not-inc,142499,7th-8th,Widowed,Adm-clerical,Wife,Black,Male,96,Laos
247,48,State-gov,995775,Prof-school,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,85,El-Salvador
248,58,Self-emp-inc,1015025,5th-6th, Separated,Protective-serv,Not-in-family,Black,Male,58,Cambodia
249,47,Federal-gov,125701,11th,Widowed,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,15,Guatemala
250,37,State-gov,1357192,10th, Separated,Other-service,Own-child,Other,Male,31,South
251,70,Local-gov,1141994,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,99,Yugoslavia
252,79,Private,527036,Assoc-voc, Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,28,China
253,37,Federal-gov,64363,7th-8th,Divorced,Armed-Forces,Unmarried,Other,Male,3,Nicaragua
254,41,State-gov,112417,11th,Married-AF-spouse,Priv-house-serv,Own-child,Other,Male,65,Philippines
255,27,Self-emp-inc,294217,7th-8th,Divorced,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,83,Hungary
256,64,Self-emp-inc,1233292,1st-4th,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,33,Hong
257,43,Federal-gov,1130179,Masters,Divorced,Farming-fishing,Husband,Black,Male,74,Yugoslavia
258,31,Self-emp-not-inc,1431787,9th,Divorced,Adm-clerical,Other-relative,White,Male,99,Canada
259,63,Federal-gov,1109907,Masters,Married-spouse-absent,Prof-specialty,Wife,Black,Male,65,Peru
260,47,Without-pay,40886,Masters, Separated,Handlers-cleaners,Own-child,Other,Male,47,Thailand
261,41,Private,35335,1st-4th,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,19,Ireland
262,65,Federal-gov,809370,9th,Never-married,Farming-fishing,Husband,White,Male,2,Honduras
263,19,Private,488343,Bachelors,Divorced,Other-service,Own-child,Black,Male,35,Iran
264,85,Without-pay,1045631,Assoc-voc,Never-married,Priv-house-serv,Not-in-family,Black,Male,49,United-States
265,21,Self-emp-inc,1209509,Bachelors,Married-civ-spouse,Protective-serv,Unmarried,White,Male,19,Canada
266,79,Local-gov,954376,11th,Divorced,Transport-moving,Unmarried,White,Male,29,Poland
267,56,Federal-gov,680247,Prof-school,Widowed,Armed-Forces,Wife,White,Male,44,Nicaragua
268,52,Self-emp-not-inc,94918,Masters,Married-civ-spouse,Armed-Forces,Unmarried,White,Male,92,Yugoslavia
269,82,Federal-gov,1064217,9th,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,21,Portugal
270,44,Local-gov,1079770,Preschool,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,64,Iran
271,35,Self-emp-not-inc,264776,Prof-school,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,5,China
272,65,Without-pay,543491,10th,Widowed,Prof-specialty,Wife,White,Male,14,Dominican-Republic
273,22,State-gov,1430691,11th,Never-married,Armed-Forces,Wife,White,Male,79,China
274,24,Federal-gov,1341596,10th,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,66,Canada
275,55,Federal-gov,598893,12th,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Male,5,India
276,47,Without-pay,915428,Bachelors, Separated,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,97,Canada
277,39,Local-gov,153668,Assoc-voc,Married-civ-spouse,Armed-Forces,Not-in-family,Black,Male,22,Outlying-US(Guam-USVI-etc)
278,21,Private,89152,HS-grad,Married-civ-spouse,Sales,Other-relative,Black,Male,77,Hungary
279,78,Self-emp-inc,50253,9th,Married-AF-spouse,Tech-support,Own-child,Black,Male,18,Hong
280,19,Private,1108232,Doctorate,Married-spouse-absent,Sales,Other-relative,White,Male,10,Ireland
281,69,Without-pay,271955,Doctorate,Married-AF-spouse,Tech-support,Wife,Other,Male,40,Dominican-Republic
282,90,Local-gov,195595,5th-6th,Never-married,Transport-moving,Other-relative,White,Male,54,Trinadad&Tobago
283,58,Private,614400,9th, Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,46,Portugal
284,45,Federal-gov,690101,10th,Married-spouse-absent,Sales,Wife,Amer-Indian-Eskimo,Male,62,Canada
285,28,Self-emp-not-inc,1395843,12th,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,72,Taiwan
286,47,Without-pay,79831,11th,Married-civ-spouse,Tech-support,Not-in-family,Other,Male,24,Taiwan
287,35,Local-gov,1161821,7th-8th,Widowed,Priv-house-serv,Wife,Other,Male,29,Yugoslavia
288,59,Without-pay,585066,5th-6th,Married-AF-spouse,Machine-op-inspct,Other-relative,White,Male,94,Laos
289,18,State-gov,840529,Assoc-voc,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,87,Trinadad&Tobago
290,82,Self-emp-inc,487928,Assoc-acdm,Divorced,Machine-op-inspct,Husband,White,Male,57,Poland
291,33,Federal-gov,937288,Masters,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Male,32,China
292,87,State-gov,822542,Assoc-voc, Separated,Craft-repair,Wife,Black,Male,80,Puerto-Rico
293,25,Self-emp-inc,959897,Masters,Widowed,Prof-specialty,Unmarried,White,Male,28,Laos
294,58,Local-gov,611574,Some-college,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,80,Canada
295,39,State-gov,927242,5th-6th,Divorced,Priv-house-serv,Unmarried,Black,Male,51,Peru
296,69,Federal-gov,1084356,5th-6th, Separated,Prof-specialty,Not-in-family,Black,Male,71,Ireland
297,89,Local-gov,835336,Doctorate,Married-spouse-absent,Other-service,Wife,Asian-Pac-Islander,Male,63,Outlying-US(Guam-USVI-etc)
298,41,Local-gov,1427183,11th,Widowed,Adm-clerical,Not-in-family,White,Male,65,Peru
299,76,State-gov,908065,HS-grad,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,46,Philippines
300,27,Self-emp-not-inc,188686,Some-college,Married-AF-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,22,Jamaica
301,30,State-gov,479893,Masters,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,48,Jamaica
302,45,Self-emp-inc,999455,10th,Married-spouse-absent,Priv-house-serv,Own-child,White,Male,37,Trinadad&Tobago
303,75,Private,961751,11th,Never-married,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,70,United-States
304,87,Self-emp-not-inc,634730,Masters,Married-spouse-absent,Sales,Own-child,Other,Male,12,United-States
305,20,Local-gov,1357556,1st-4th,Never-married,Other-service,Other-relative,Black,Male,81,China
306,67,Without-pay,750165,1st-4th,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,81,Canada
307,32,Self-emp-inc,844994,Assoc-voc,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,12,Taiwan
308,48,Self-emp-not-inc,26831,HS-grad,Divorced,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,44,Germany
309,53,Self-emp-inc,446198,HS-grad,Never-married,Farming-fishing,Unmarried,Other,Male,12,South
310,67,State-gov,688358,11th,Widowed,Armed-Forces,Other-relative,White,Male,12,Nicaragua
311,78,Self-emp-inc,189002,7th-8th,Married-AF-spouse,Transport-moving,Wife,Other,Male,10,South
312,51,Local-gov,1301677,5th-6th, Separated,Prof-specialty,Unmarried,Black,Male,55,Thailand
313,46,Without-pay,497217,Prof-school, Separated,Armed-Forces,Own-child,Other,Male,64,Holand-Netherlands
314,21,Local-gov,294242,12th,Married-AF-spouse,Other-service,Not-in-family,Other,Male,19,Puerto-Rico
315,55,State-gov,857391,Prof-school,Married-civ-spouse,Craft-repair,Own-child,Other,Male,66,Cambodia
316,34,Private,968903,11th,Married-spouse-absent,Protective-serv,Wife,Other,Male,78,Ireland
317,57,Private,1426108,Masters,Married-civ-spouse,Tech-support,Own-child,Other,Male,23,China
318,87,Federal-gov,618081,Some-college,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Male,1,India
319,49,Local-gov,312841,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,31,Ireland
320,53,Private,1370881,10th, Separated,Handlers-cleaners,Unmarried,White,Male,36,Guatemala
321,22,Private,174976,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,59,Jamaica
322,42,Local-gov,966349,12th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,57,Hong
323,79,Self-emp-inc,459795,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,83,Taiwan
324,78,Self-emp-inc,115080,12th,Married-civ-spouse,Other-service,Not-in-family,Other,Male,61,Honduras
325,72,Private,1076954,1st-4th,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,81,Hong
326,31,Federal-gov,273732,12th,Divorced,Handlers-cleaners,Wife,Black,Male,97,Taiwan
327,17,Self-emp-inc,413328,Doctorate,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,43,Portugal
328,49,Federal-gov,781124,Some-college,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Male,5,Iran
329,39,State-gov,1154939,12th,Divorced,Transport-moving,Wife,Other,Male,7,Yugoslavia
330,64,Federal-gov,1087426,Assoc-voc, Separated,Handlers-cleaners,Unmarried,Black,Male,64,Thailand
331,79,Federal-gov,443976,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,23,Japan
332,53,Without-pay,408752,Some-college,Widowed,Adm-clerical,Other-relative,Other,Male,75,South
333,48,Without-pay,933016,5th-6th,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,23,South
334,64,Without-pay,1220021,HS-grad,Married-AF-spouse,Machine-op-inspct,Unmarried,Black,Male,12,Cuba
335,59,Federal-gov,870195,11th,Married-civ-spouse,Prof-specialty,Wife,Other,Male,35,Yugoslavia
336,69,Self-emp-inc,626015,Prof-school,Married-spouse-absent,Handlers-cleaners,Wife,Black,Male,13,Germany
337,41,Private,1287158,Bachelors,Widowed,Tech-support,Not-in-family,Other,Male,59,Scotland
338,59,Local-gov,340092,11th,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,11,Honduras
339,43,Without-pay,1060840,1st-4th,Married-civ-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Male,52,Canada
340,48,Self-emp-not-inc,378886,Assoc-acdm,Divorced,Armed-Forces,Other-relative,White,Male,59,Peru
341,52,Without-pay,691455,9th,Divorced,Exec-managerial,Own-child,Other,Male,83,Columbia
342,80,Private,1116222,9th,Never-married,Sales,Wife,Other,Male,74,Hungary
343,46,Without-pay,105582,Masters,Married-spouse-absent,Sales,Unmarried,Black,Male,35,Hungary
344,17,State-gov,326722,11th,Divorced,Machine-op-inspct,Wife,Other,Male,88,Cuba
345,49,Without-pay,394276,Prof-school,Married-AF-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,81,Trinadad&Tobago
346,79,Federal-gov,863975,Preschool, Separated,Priv-house-serv,Other-relative,Other,Male,9,Mexico
347,53,Private,604425,11th,Married-civ-spouse,Handlers-cleaners,Wife,Other,Male,25,Hungary
348,27,Local-gov,1067979,Bachelors,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,53,Hungary
349,41,Without-pay,901155,Doctorate,Never-married,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,32,Ireland
350,63,Private,1144236,Prof-school,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,46,China
351,51,Self-emp-inc,156888,Masters,Widowed,Armed-Forces,Husband,Other,Male,82,Portugal
352,90,Private,25611,Some-college,Married-AF-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,58,El-Salvador
353,84,Private,993712,Assoc-voc,Divorced,Tech-support,Other-relative,White,Male,76,Scotland
354,17,Private,1465085,Masters,Married-AF-spouse,Other-service,Not-in-family,White,Male,6,Peru
355,67,Private,911474,Preschool, Separated,Protective-serv,Other-relative,Black,Male,36,Honduras
356,88,Private,699491,12th,Married-civ-spouse,Sales,Husband,Other,Male,87,Portugal
357,73,Local-gov,744452,Assoc-voc,Married-AF-spouse,Other-service,Own-child,White,Male,25,Hong
358,53,Self-emp-inc,311518,Bachelors,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,69,Poland
359,69,Self-emp-not-inc,1062028,10th,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,83,Japan
360,40,Federal-gov,586297,5th-6th,Divorced,Transport-moving,Not-in-family,Other,Male,97,France
361,78,Self-emp-inc,830413,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Black,Male,17,Ireland
362,36,Private,659947,5th-6th,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Male,77,Jamaica
363,56,Without-pay,27284,Preschool, Separated,Adm-clerical,Husband,Asian-Pac-Islander,Male,29,Portugal
364,20,Private,401825,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,80,Haiti
365,45,Without-pay,1331490,Prof-school,Widowed,Tech-support,Unmarried,Black,Male,52,Yugoslavia
366,43,State-gov,308513,5th-6th, Separated,Priv-house-serv,Own-child,Black,Male,16,Scotland
367,36,Local-gov,708044,Bachelors,Divorced,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,69,Ecuador
368,82,Without-pay,496453,HS-grad,Divorced,Prof-specialty,Own-child,Other,Male,1,El-Salvador
369,71,Private,43716,12th, Separated,Machine-op-inspct,Own-child,White,Male,77,Hong
370,81,Self-emp-inc,729511,5th-6th,Married-AF-spouse,Exec-managerial,Not-in-family,Other,Male,55,Germany
371,18,Federal-gov,182757,5th-6th, Separated,Sales,Own-child,Black,Male,74,Guatemala
372,39,Federal-gov,721681,11th,Married-AF-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,18,Trinadad&Tobago
373,42,Self-emp-inc,1467379,Prof-school,Widowed,Transport-moving,Wife,Asian-Pac-Islander,Male,7,South
374,44,Self-emp-not-inc,566878,Some-college,Widowed,Adm-clerical,Unmarried,Other,Male,41,Puerto-Rico
375,79,State-gov,565411,9th,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,1,Vietnam
376,82,Self-emp-inc,418593,5th-6th,Married-AF-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,41,Italy
377,29,Without-pay,601118,Some-college,Widowed,Craft-repair,Not-in-family,White,Male,15,Nicaragua
378,35,Local-gov,107551,Assoc-voc,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,54,Nicaragua
379,45,Self-emp-not-inc,598282,7th-8th, Separated,Other-service,Not-in-family,White,Male,7,Yugoslavia
380,28,Private,253072,Assoc-acdm,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Male,56,Portugal
381,60,Without-pay,354009,12th,Married-spouse-absent,Transport-moving,Wife,Other,Male,55,Mexico
382,88,Self-emp-inc,1309216,Assoc-voc,Married-civ-spouse,Transport-moving,Own-child,Other,Male,85,Iran
383,29,Private,1160901,Bachelors,Married-AF-spouse,Sales,Wife,White,Male,93,India
384,52,Federal-gov,774345,Preschool,Never-married,Sales,Not-in-family,Black,Male,89,Portugal
385,64,Private,925647,1st-4th,Never-married,Craft-repair,Other-relative,Black,Male,60,Ecuador
386,56,Federal-gov,928058,5th-6th, Separated,Adm-clerical,Husband,Black,Male,6,Japan
387,59,Self-emp-not-inc,1483382,Assoc-acdm,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,44,Jamaica
388,28,Self-emp-not-inc,485727,5th-6th,Married-civ-spouse,Exec-managerial,Own-child,White,Male,56,Columbia
389,44,State-gov,936406,10th,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,77,Hungary
390,76,Private,491029,Bachelors, Separated,Transport-moving,Own-child,Black,Male,31,Puerto-Rico
391,84,Federal-gov,739507,1st-4th,Widowed,Handlers-cleaners,Husband,Other,Male,32,Hungary
392,70,State-gov,1203504,10th,Married-civ-spouse,Prof-specialty,Husband,White,Male,16,France
393,76,State-gov,1127751,Some-college,Married-spouse-absent,Other-service,Own-child,White,Male,95,Honduras
394,50,Federal-gov,1198289,Doctorate,Widowed,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,26,Columbia
395,34,Federal-gov,233049,11th,Married-AF-spouse,Other-service,Wife,Black,Male,69,Puerto-Rico
396,23,State-gov,380606,1st-4th,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Male,28,Peru
397,74,Local-gov,230183,Doctorate,Widowed,Exec-managerial,Own-child,White,Male,33,Nicaragua
398,90,Private,228874,5th-6th,Never-married,Prof-specialty,Unmarried,Other,Male,43,Peru
399,43,Private,342080,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,97,Iran
400,86,State-gov,195425,Assoc-acdm,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,83,Ireland
401,79,Self-emp-inc,738612,Prof-school,Married-spouse-absent,Machine-op-inspct,Not-in-family,Other,Male,17,Dominican-Republic
402,25,Without-pay,1241454,9th,Divorced,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,75,Haiti
403,28,Without-pay,958736,Preschool,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,46,Peru
404,45,Without-pay,424760,Some-college,Widowed,Craft-repair,Wife,White,Male,71,Jamaica
405,34,Self-emp-inc,1186006,9th,Married-AF-spouse,Farming-fishing,Own-child,Black,Male,97,Puerto-Rico
406,49,Private,491914,9th, Separated,Tech-support,Not-in-family,Other,Male,32,France
407,76,State-gov,725723,Masters,Never-married,Prof-specialty,Not-in-family,Other,Male,68,Canada
408,48,Self-emp-inc,812632,Bachelors,Married-civ-spouse,Craft-repair,Unmarried,Other,Male,11,Portugal
409,86,Local-gov,964550,Assoc-acdm,Never-married,Machine-op-inspct,Own-child,Black,Male,72,Greece
410,76,Local-gov,217663,HS-grad,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40,Italy
411,76,Self-emp-inc,873464,Assoc-voc, Separated,Priv-house-serv,Husband,White,Male,67,Portugal
412,23,Self-emp-inc,743677,1st-4th,Married-AF-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,51,Canada
413,82,Self-emp-inc,657874,HS-grad, Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,6,Yugoslavia
414,66,Local-gov,864436,Preschool,Married-AF-spouse,Farming-fishing,Other-relative,Other,Male,31,Greece
415,76,Local-gov,1124024,Preschool,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,33,Thailand
416,20,Private,546551,HS-grad,Widowed,Prof-specialty,Unmarried,Black,Male,51,Honduras
417,48,Private,533147,Doctorate,Divorced,Farming-fishing,Own-child,White,Male,32,Guatemala
418,20,Local-gov,494387,11th,Married-civ-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,3,India
419,64,Without-pay,538590,Assoc-voc, Separated,Priv-house-serv,Not-in-family,White,Male,37,India
420,29,Self-emp-not-inc,169359,9th,Never-married,Transport-moving,Unmarried,Black,Male,4,Canada
421,28,Federal-gov,925541,Preschool,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,40,Laos
422,54,Federal-gov,350286,5th-6th,Married-AF-spouse,Sales,Wife,Asian-Pac-Islander,Male,13,Cambodia
423,40,Self-emp-inc,950043,Assoc-voc,Never-married,Armed-Forces,Other-relative,Other,Male,81,Ecuador
424,48,Federal-gov,289481,7th-8th,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,11,China
425,65,Local-gov,787573,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,9,Japan
426,53,Self-emp-not-inc,530623,Some-college,Married-AF-spouse,Transport-moving,Husband,Black,Male,6,Honduras
427,86,Private,1119403,10th,Divorced,Armed-Forces,Wife,White,Male,61,Taiwan
428,28,Self-emp-inc,1309780,Assoc-acdm,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Male,21,Ecuador
429,80,Without-pay,1336911,Some-college,Married-AF-spouse,Priv-house-serv,Unmarried,White,Male,37,Ireland
430,82,Federal-gov,571961,HS-grad, Separated,Handlers-cleaners,Husband,White,Male,63,Mexico
431,33,Self-emp-not-inc,779500,10th,Never-married,Craft-repair,Wife,Black,Male,12,Mexico
432,53,Federal-gov,518888,7th-8th,Never-married,Transport-moving,Wife,Asian-Pac-Islander,Male,76,Greece
433,84,Self-emp-inc,192562,12th,Married-AF-spouse,Sales,Unmarried,Black,Male,4,Hungary
434,56,Federal-gov,1203451,Bachelors,Married-AF-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,58,Thailand
435,33,Without-pay,57646,1st-4th,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,58,Hong
436,54,Without-pay,449716,Prof-school,Widowed,Prof-specialty,Not-in-family,White,Male,45,Guatemala
437,59,Without-pay,927041,Assoc-voc,Divorced,Prof-specialty,Wife,White,Male,24,Iran
438,32,State-gov,496629,9th, Separated,Adm-clerical,Wife,Other,Male,11,India
439,33,Self-emp-not-inc,681953,HS-grad, Separated,Farming-fishing,Own-child,Other,Male,38,South
440,90,Local-gov,75585,11th,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,82,Ireland
441,21,Private,513168,7th-8th,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,99,Nicaragua
442,41,Local-gov,1415172,Prof-school,Never-married,Exec-managerial,Other-relative,White,Male,89,Vietnam
443,48,Self-emp-inc,973816,7th-8th,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,88,China
